           G                          U                         S
 -0.29313978016900594        3.7170977171114208        126.13955863619813     
 -0.35412575402942292        3.7170977171114208        146.32706010781732     
 -0.36516255156459160        3.7170977171114208        149.98044714715738     
 -0.42639249329139206        3.7170977171114208        170.24870655949448     
 -0.37984922951077937        3.7170977171114208        154.84201307591428     
 -0.32359630925083777        3.7170977171114208        136.22124114022969     
 -0.40579757644654652        3.7170977171114208        163.43140271410908     
 -0.33449994443618469        3.7170977171114208        139.83054894359427     
