           G                          U                         S
 -0.29313978016900594        3.7170977171114208        117.82390378807415     
 -0.35412575402942292        3.7170977171114208        138.01140525969333     
 -0.36516255156459160        3.7170977171114208        141.66479229903339     
 -0.42639249329139206        3.7170977171114208        161.93305171137050     
 -0.37984922951077937        3.7170977171114208        146.52635822779030     
 -0.32359630925083777        3.7170977171114208        127.90558629210572     
 -0.40579757644654652        3.7170977171114208        155.11574786598510     
 -0.33449994443618469        3.7170977171114208        131.51489409547028     
