          G                          U                         S
-104.22121276402056 3.717097774910724 120.30198056522373
-98.2094283295169 3.717097774910724 140.4894820759423
-95.40496335600257 3.7170977687803615 142.9038371423422
-91.08562527729015 3.717097774910724 164.41112904210846
-95.67369770382365 3.717097774910724 149.00443572982934
-101.21891434944253 3.717097774910724 130.3836633734208
-91.39930431765876 3.7170977687803615 156.354793138682
-100.14407187634148 3.717097774910724 133.9929717719351
